,Lat,Lon,Base,Hour,KMEANS5_labels,AGGC_label,Day,KMEANS_label,DBSCAN_label
5247,40.6862,-74.0011,2,13,0,0,4,0,0
5248,40.7332,-74.0057,1,14,2,0,4,3,0
5249,40.7373,-74.0015,3,7,2,0,2,4,0
5250,40.7517,-73.993,2,14,7,2,4,4,0
5252,40.7833,-73.9843,1,7,1,2,3,7,0
5253,40.7316,-73.999,4,19,2,0,2,1,0
5254,40.711,-74.0092,1,15,2,0,2,3,0
5255,40.731,-73.9859,3,8,2,0,3,1,0
5256,40.7616,-74.0001,2,13,7,2,2,4,0
5258,40.7454,-74.0082,2,17,2,0,0,4,0
5259,40.7608,-73.969,1,12,7,2,3,7,0
5261,40.769,-73.9812,2,18,7,2,4,7,0
5262,40.7512,-73.9888,2,19,7,2,3,4,0
5264,40.7616,-73.9839,3,21,7,2,3,7,0
5265,40.7303,-74.0092,1,15,2,0,5,3,0
5266,40.7993,-73.9453,2,5,1,2,2,6,0
5267,40.7055,-74.0104,3,20,2,0,1,3,0
5268,40.7263,-73.9842,1,23,2,0,2,1,0
5269,40.7758,-73.9559,1,7,1,2,4,2,0
5270,40.6786,-74.0021,3,8,0,0,0,0,0
5271,40.7085,-74.0132,0,21,2,0,5,3,0
5274,40.7556,-73.9798,4,18,7,2,4,7,0
5275,40.7415,-73.9989,2,23,2,0,4,4,0
5276,40.7114,-74.0081,1,17,2,0,1,3,0
5277,40.7779,-73.9615,3,16,1,2,0,2,0
5278,40.7863,-73.9738,2,17,1,2,5,6,0
5280,40.7658,-73.967,3,15,7,2,4,7,0
5281,40.728,-74.0023,2,13,2,0,5,3,0
5282,40.7519,-73.9938,1,17,7,2,2,4,0
5283,40.7179,-73.9903,2,1,2,0,5,1,0
5284,40.6777,-73.9625,2,11,0,0,6,0,0
5285,40.7262,-73.9952,1,0,2,0,4,1,0
5286,40.772,-73.9633,3,13,1,2,5,2,0
5287,40.7404,-73.9894,2,16,2,2,6,4,0
5289,40.7143,-74.0136,2,18,2,0,0,3,0
5290,40.7335,-73.9995,2,22,2,0,4,1,0
5291,40.6591,-73.9561,2,8,0,0,5,0,0
5292,40.7441,-74.0288,2,22,2,0,2,4,0
5293,40.7061,-74.0112,3,23,2,0,6,3,0
5294,40.6997,-73.9823,1,12,0,0,6,0,0
5295,40.7456,-73.9914,1,19,7,2,1,4,0
5296,40.7587,-73.9725,1,20,7,2,0,7,0
5297,40.7529,-73.9932,1,15,7,2,1,4,0
5298,40.772,-73.956,2,1,1,2,6,2,0
5299,40.7579,-73.9779,1,15,7,2,1,7,0
5300,40.76,-73.9749,2,21,7,2,2,7,0
5301,40.7437,-73.9838,2,3,7,2,6,4,0
5302,40.7911,-73.9751,2,5,1,2,0,6,0
5303,40.7625,-73.9633,1,15,7,2,1,2,0
5304,40.7233,-74.003,1,14,2,0,4,3,0
5305,40.7432,-74.0075,3,16,2,0,4,4,0
5306,40.7416,-74.0048,3,14,2,0,4,4,0
5307,40.7441,-73.9914,1,17,7,2,5,4,0
5308,40.7532,-73.9891,1,17,7,2,1,4,0
5309,40.7773,-73.9591,2,14,1,2,3,2,0
5310,40.758,-73.9818,3,10,7,2,3,7,0
5311,40.7741,-73.9636,2,15,1,2,3,2,0
5312,40.7437,-73.988,3,12,7,2,6,4,0
5313,40.7469,-73.9872,2,22,7,2,5,4,0
5314,40.7564,-73.993,2,0,7,2,5,4,0
5315,40.7633,-73.9744,2,18,7,2,4,7,0
5316,40.7041,-74.0115,1,14,2,0,3,3,0
5317,40.7386,-73.9933,3,19,2,2,4,4,0
5318,40.7945,-73.9694,1,18,1,2,6,6,0
5319,40.7401,-73.9948,3,14,2,2,3,4,0
5320,40.7603,-73.9762,2,18,7,2,2,7,0
5321,40.7297,-73.9986,1,0,2,0,6,1,0
5322,40.7464,-73.9857,1,14,7,2,3,4,0
5323,40.7467,-73.9818,1,19,7,2,3,7,0
5324,40.7276,-73.9798,3,22,2,0,4,1,0
5325,40.7496,-73.9917,1,19,7,2,4,4,0
5326,40.7588,-73.9753,0,22,7,2,5,7,0
5327,40.7889,-73.9758,2,17,1,2,0,6,0
5328,40.7394,-74.0018,1,1,2,0,6,4,0
5329,40.7569,-73.9826,3,18,7,2,1,7,0
5330,40.7254,-73.9998,2,17,2,0,3,3,0
5331,40.6999,-73.913,4,19,0,0,4,5,0
5332,40.7578,-73.9637,1,17,7,2,4,7,0
5333,40.7538,-73.9848,1,12,7,2,0,7,0
5334,40.7449,-73.986,2,5,7,2,1,4,0
5335,40.7345,-74.044,3,3,2,0,0,3,0
5336,40.7182,-74.0471,2,8,2,0,5,3,0
5337,40.7388,-74.0081,2,16,2,0,5,4,0
5339,40.7695,-73.9679,1,14,1,2,1,7,0
5340,40.7643,-73.9689,1,16,7,2,0,7,0
5341,40.7759,-73.9609,3,8,1,2,3,2,0
5342,40.7419,-74.0039,2,16,2,0,2,4,0
5343,40.7658,-73.9887,1,18,7,2,0,7,0
5344,40.7324,-73.9767,3,9,2,0,0,1,0
5345,40.7081,-74.0064,2,18,2,0,3,3,0
5346,40.7576,-73.99,2,15,7,2,3,7,0
5347,40.7376,-74.0018,1,12,2,0,4,4,0
5348,40.7483,-73.9924,3,0,7,2,5,4,0
5349,40.7576,-73.977,3,13,7,2,3,7,0
5351,40.7632,-73.9811,3,18,7,2,4,7,0
5352,40.7975,-73.9943,1,11,1,2,6,6,0
5353,40.7523,-73.9929,2,5,7,2,5,4,0
5354,40.7229,-74.0067,3,19,2,0,4,3,0
5355,40.7505,-73.9787,1,12,7,2,0,7,0
5356,40.7326,-73.9858,1,7,2,0,2,1,0
5357,40.756,-73.9703,2,11,7,2,3,7,0
5358,40.7492,-73.992,2,16,7,2,6,4,0
5359,40.7556,-73.973,1,12,7,2,3,7,0
5361,40.7555,-73.971,1,17,7,2,3,7,0
5362,40.7286,-74.0046,2,20,2,0,0,3,0
5363,40.6937,-73.964,1,12,0,0,6,5,0
5364,40.7558,-73.9652,1,6,7,2,0,7,0
5365,40.7861,-73.9709,1,9,1,2,4,6,0
5366,40.7409,-73.9943,3,15,2,2,1,4,0
5367,40.7704,-73.9664,3,14,1,2,4,2,0
5368,40.7528,-73.993,1,6,7,2,0,4,0
5369,40.7599,-73.9667,2,6,7,2,3,7,0
5370,40.7635,-73.9717,0,20,7,2,5,7,0
5371,40.7644,-73.9988,2,22,7,2,4,4,0
5372,40.7232,-73.9913,2,13,2,0,2,1,0
5373,40.6568,-74.0083,1,12,0,0,4,0,0
5374,40.7642,-73.979,1,5,7,2,5,7,0
5375,40.7639,-73.9852,1,16,7,2,6,7,0
5376,40.7825,-73.9489,1,22,1,2,4,2,0
5377,40.7359,-73.9937,1,9,2,0,2,1,0
5378,40.7366,-73.9992,3,19,2,0,4,4,0
5379,40.7895,-73.9786,1,6,1,2,0,6,0
5380,40.7291,-73.9991,1,12,2,0,5,1,0
5381,40.764,-73.9607,3,8,1,2,4,2,0
5382,40.764,-73.9734,4,18,7,2,3,7,0
5383,40.7266,-74.0056,3,13,2,0,1,3,0
5384,40.7382,-73.988,3,20,2,2,1,1,0
5385,40.7484,-73.9704,3,19,7,2,4,7,0
5386,40.7794,-73.9474,2,17,1,2,6,2,0
5387,40.7222,-73.9919,2,17,2,0,0,1,0
5388,40.755,-73.9877,1,19,7,2,3,7,0
5389,40.715,-74.0159,2,13,2,0,0,3,0
5390,40.7761,-73.9778,1,20,7,2,3,7,0
5391,40.7626,-73.9785,3,21,7,2,3,7,0
5392,40.7628,-73.9715,3,13,7,2,2,7,0
5393,40.7481,-74.004,3,23,2,0,0,4,0
5394,40.7457,-73.9934,3,21,7,2,3,4,0
5395,40.7489,-73.9885,2,23,7,2,6,4,0
5396,40.7753,-73.9823,3,11,7,2,2,7,0
5397,40.7033,-73.9942,4,23,2,0,4,3,0
5398,40.7742,-73.9631,3,7,1,2,2,2,0
5399,40.7402,-73.9792,0,14,7,2,3,1,0
5400,40.7529,-73.9676,3,17,7,2,2,7,0
5401,40.6839,-73.9813,1,0,0,0,0,0,0
5402,40.7262,-73.9931,1,9,2,0,3,1,0
5403,40.7682,-73.9905,2,5,7,2,2,7,0
5404,40.7356,-74.0025,3,14,2,0,6,4,0
5407,40.73,-73.9996,2,19,2,0,1,1,0
5408,40.7218,-73.9873,1,16,2,0,1,1,0
5409,40.7594,-73.9608,1,23,7,2,6,2,0
5410,40.7512,-73.987,1,21,7,2,3,4,0
5411,40.7484,-74.0018,1,19,2,0,3,4,0
5414,40.7328,-73.992,2,11,2,0,3,1,0
5415,40.7429,-74.0077,2,17,2,0,1,4,0
5416,40.7341,-73.9988,3,22,2,0,2,1,0
5417,40.7443,-73.9922,3,16,7,2,4,4,0
5418,40.7202,-74.0001,1,8,2,0,2,3,0
5420,40.7605,-73.9741,3,20,7,2,1,7,0
5421,40.7571,-73.977,2,7,7,2,0,7,0
5422,40.7115,-74.0156,3,15,2,0,4,3,0
5423,40.6755,-73.9748,2,5,0,0,0,0,0
5425,40.7087,-74.0051,3,16,2,0,0,3,0
5426,40.6975,-73.9348,2,11,0,0,6,5,0
5427,40.7589,-73.9674,2,20,7,2,2,7,0
5428,40.7676,-73.9361,3,13,1,2,5,2,0
5429,40.7268,-74.0035,3,7,2,0,1,3,0
5430,40.7303,-74.0047,1,21,2,0,5,3,0
5431,40.728,-73.9911,2,22,2,0,5,1,0
5432,40.7433,-73.9739,2,18,7,2,6,7,0
5433,40.7421,-73.9811,0,21,7,2,2,1,0
5434,40.7364,-73.9965,2,21,2,0,4,4,0
5435,40.6695,-73.9956,2,0,0,0,6,0,0
5436,40.6693,-73.9762,2,0,0,0,6,0,0
5437,40.7488,-74.0033,1,20,2,0,1,4,0
5438,40.7591,-73.9797,1,12,7,2,2,7,0
5439,40.7155,-73.9925,1,17,2,0,3,1,0
5441,40.7843,-73.973,3,18,1,2,2,6,0
5442,40.7375,-73.9895,1,20,2,2,0,1,0
5443,40.7216,-73.9581,0,23,0,0,1,5,0
5445,40.7413,-73.9977,2,18,2,0,1,4,0
5446,40.7398,-73.9987,1,18,2,0,3,4,0
5447,40.7179,-73.9894,2,1,2,0,5,1,0
5448,40.777,-73.9637,2,15,1,2,0,2,0
5449,40.7592,-73.9822,1,20,7,2,2,7,0
5450,40.7264,-73.9991,1,15,2,0,5,1,0
5451,40.7298,-74.0021,2,16,2,0,1,3,0
5452,40.7618,-73.9732,4,14,7,2,2,7,0
5453,40.748,-73.9829,2,17,7,2,1,7,0
5454,40.7829,-73.9808,3,18,1,2,5,7,0
5455,40.7479,-74.0079,1,8,2,0,1,4,0
5456,40.7504,-73.9947,1,16,7,2,2,4,0
5457,40.7646,-73.9857,3,22,7,2,1,7,0
5458,40.7427,-73.9803,3,19,7,2,1,1,0
5459,40.7314,-74.0031,2,22,2,0,5,3,0
5460,40.7214,-73.999,1,7,2,0,4,3,0
5461,40.7341,-73.9899,3,12,2,0,3,1,0
5462,40.755,-73.9874,2,16,7,2,3,7,0
5463,40.7324,-73.9819,2,5,2,0,3,1,0
5464,40.7217,-74.0057,0,15,2,0,2,3,0
5465,40.7226,-74.0016,3,18,2,0,4,3,0
5466,40.7382,-73.9857,3,10,2,2,1,1,0
5467,40.7493,-73.9924,2,6,7,2,6,4,0
5468,40.7581,-73.9843,2,20,7,2,1,7,0
5469,40.7328,-73.9981,3,9,2,0,4,1,0
5470,40.8309,-73.927,3,13,1,2,6,6,0
5471,40.761,-73.9842,1,16,7,2,4,7,0
5472,40.7486,-73.9758,1,21,7,2,6,7,0
5473,40.7568,-73.9635,2,20,7,2,4,7,0
5474,40.7238,-73.9896,3,9,2,0,5,1,0
5475,40.7161,-74.0101,3,13,2,0,4,3,0
5476,40.7176,-73.9426,1,7,0,0,0,5,0
5477,40.7506,-74.0032,2,21,7,0,2,4,0
5478,40.6939,-73.9965,1,17,0,0,4,0,0
5480,40.7834,-73.959,1,11,1,2,0,2,0
5481,40.7256,-74.0055,3,1,2,0,6,3,0
5482,40.7684,-73.9825,1,19,7,2,0,7,0
5483,40.7205,-74.0014,1,19,2,0,0,3,0
5484,40.772,-73.9795,2,13,7,2,4,7,0
5485,40.719,-73.9991,2,17,2,0,2,3,0
5486,40.7594,-73.9681,2,17,7,2,2,7,0
5487,40.7339,-73.9772,3,9,7,0,3,1,0
5488,40.7526,-73.9806,2,16,7,2,0,7,0
5489,40.7281,-73.9865,3,6,2,0,3,1,0
5490,40.7006,-73.9194,2,18,0,0,1,5,0
5491,40.7519,-73.9899,3,15,7,2,2,4,0
5492,40.754,-73.9741,1,19,7,2,3,7,0
5493,40.7591,-73.9816,3,22,7,2,0,7,0
5494,40.7504,-73.9947,1,18,7,2,2,4,0
5495,40.7396,-73.9982,2,4,2,0,0,4,0
5496,40.7286,-73.9946,3,23,2,0,3,1,0
5497,40.7125,-74.0092,1,20,2,0,5,3,0
5498,40.7566,-73.9925,2,20,7,2,1,4,0
5499,40.7191,-73.9997,1,20,2,0,4,3,0
5500,40.6854,-73.9314,2,7,0,0,4,5,0
5501,40.7341,-73.9836,3,14,2,0,4,1,0
5502,40.7556,-73.99,2,22,7,2,3,4,0
5504,40.7804,-73.9798,1,14,1,2,5,7,0
5505,40.772,-73.9632,3,10,1,2,0,2,0
5507,40.7365,-73.9965,2,8,2,0,6,4,0
5509,40.7429,-73.9929,1,21,2,2,1,4,0
5510,40.7462,-73.9818,3,17,7,2,0,7,0
5511,40.7592,-73.9724,3,20,7,2,3,7,0
5512,40.8154,-73.9357,0,17,1,2,1,6,0
5513,40.7685,-73.9576,3,14,1,2,4,2,0
5514,40.7236,-74.0016,1,11,2,0,0,3,0
5515,40.7133,-73.9442,1,14,0,0,3,5,0
5516,40.6816,-73.9453,1,8,0,0,4,5,0
5517,40.7405,-73.9982,1,0,2,0,6,4,0
5518,40.7648,-73.974,1,18,7,2,1,7,0
5519,40.7382,-73.9858,2,16,2,2,0,1,0
5520,40.7273,-73.9508,3,22,7,0,5,5,0
5521,40.7709,-73.966,3,15,1,2,0,2,0
5522,40.7256,-74.0053,2,13,2,0,0,3,0
5523,40.7582,-73.9841,1,16,7,2,2,7,0
5524,40.7745,-73.9639,3,17,1,2,4,2,0
5525,40.7437,-74.0005,3,8,2,0,3,4,0
5527,40.7628,-73.9828,1,9,7,2,0,7,0
5528,40.7586,-73.9735,2,19,7,2,0,7,0
5529,40.7418,-74.0035,2,0,2,0,2,4,0
5530,40.7533,-73.981,3,15,7,2,3,7,0
5531,40.7223,-73.9983,2,16,2,0,6,3,0
5532,40.749,-73.9862,1,15,7,2,0,4,0
5533,40.7585,-73.9733,3,19,7,2,1,7,0
5534,40.7477,-74.0039,2,13,2,0,1,4,0
5535,40.7231,-74.0009,2,18,2,0,1,3,0
5536,40.7537,-73.9966,2,9,7,2,5,4,0
5537,40.745,-73.9887,2,20,7,2,2,4,0
5538,40.7437,-73.9839,1,16,7,2,3,4,0
5539,40.8084,-73.9452,3,17,1,2,6,6,0
5540,40.7272,-73.9478,2,15,7,0,2,5,0
5541,40.7522,-73.986,1,18,7,2,6,7,0
5542,40.6974,-73.9927,0,19,0,0,6,0,0
5543,40.778,-73.9539,3,10,1,2,6,2,0
5544,40.6914,-73.9598,1,15,0,0,1,5,0
5545,40.7787,-73.9476,1,20,1,2,2,2,0
5546,40.6794,-74.0117,2,22,0,0,2,0,0
5547,40.7872,-73.9717,1,13,1,2,3,6,0
5548,40.7435,-73.9838,2,17,7,2,4,4,0
5549,40.7281,-73.9828,3,6,2,0,6,1,0
5550,40.7859,-73.9529,1,18,1,2,5,2,0
5551,40.728,-74.0072,3,18,2,0,4,3,0
5554,40.7587,-73.9911,1,19,7,2,6,7,0
5555,40.7223,-74.0038,3,16,2,0,2,3,0
5556,40.7843,-73.9789,2,20,1,2,6,6,0
5557,40.7361,-73.9939,3,13,2,0,0,1,0
5558,40.7459,-74.002,3,22,2,0,1,4,0
5559,40.7184,-73.9928,1,8,2,0,2,1,0
5560,40.7787,-73.9558,1,9,1,2,4,2,0
5561,40.7147,-74.01,2,13,2,0,5,3,0
5563,40.7612,-73.9693,1,7,7,2,2,7,0
5564,40.7218,-73.9987,3,8,2,0,2,3,0
5565,40.7243,-73.9471,2,2,0,0,5,5,0
5567,40.7583,-73.9774,1,20,7,2,3,7,0
5568,40.7436,-73.9923,2,6,7,2,0,4,0
5569,40.6772,-73.9577,1,9,0,0,0,0,0
5570,40.7061,-74.0061,4,17,2,0,3,3,0
5571,40.7817,-73.9548,1,15,1,2,3,2,0
5572,40.8126,-73.9525,1,22,1,2,2,6,0
5573,40.7264,-73.9986,3,9,2,0,3,1,0
5574,40.7627,-73.9833,3,22,7,2,0,7,0
5575,40.7402,-73.9959,1,15,2,2,2,4,0
5576,40.781,-73.9493,3,6,1,2,3,2,0
5577,40.7142,-73.9564,1,20,0,0,3,5,0
5578,40.7743,-73.9631,2,20,1,2,6,2,0
5579,40.742,-74.0038,1,21,2,0,2,4,0
5581,40.6815,-73.9743,3,14,0,0,4,0,0
5582,40.7517,-74.0078,2,21,2,0,2,4,0
5583,40.7453,-73.9909,2,13,7,2,4,4,0
5585,40.6962,-73.9424,2,8,0,0,1,5,0
5586,40.7254,-73.993,2,5,2,0,2,1,0
5587,40.7681,-73.9894,0,18,7,2,3,7,0
5588,40.8032,-73.9645,2,5,1,2,5,6,0
5589,40.7349,-74.0001,1,22,2,0,6,4,0
5590,40.7164,-73.9902,2,17,2,0,5,1,0
5592,40.7156,-73.9901,1,7,2,0,0,1,0
5593,40.7093,-74.0166,1,12,2,0,6,3,0
5594,40.7628,-73.9741,0,18,7,2,0,7,0
5595,40.7808,-73.9556,2,8,1,2,1,2,0
5596,40.762,-73.9747,0,16,7,2,1,7,0
5597,40.764,-73.9849,1,12,7,2,3,7,0
5598,40.754,-73.9904,1,17,7,2,3,4,0
5599,40.7629,-73.9798,3,7,7,2,3,7,0
5600,40.6687,-73.9578,1,7,0,0,5,0,0
5601,40.7303,-74.008,4,18,2,0,3,3,0
5602,40.7771,-73.9777,0,7,7,2,0,7,0
5603,40.7194,-74.0095,2,23,2,0,5,3,0
5604,40.7657,-73.9845,1,7,7,2,3,7,0
5605,40.7636,-73.9715,2,18,7,2,5,7,0
5607,40.7557,-73.9859,3,20,7,2,2,7,0
5608,40.8063,-73.9538,2,6,1,2,0,6,0
5609,40.6998,-73.9443,3,19,0,0,3,5,0
5610,40.779,-73.9622,2,11,1,2,1,2,0
5611,40.7589,-73.9769,3,15,7,2,4,7,0
5612,40.771,-73.9818,2,20,7,2,1,7,0
5613,40.7219,-73.9935,2,19,2,0,5,1,0
5614,40.7555,-73.986,2,21,7,2,2,7,0
5616,40.6716,-73.9809,3,20,0,0,5,0,0
5617,40.76,-73.9849,1,18,7,2,2,7,0
5618,40.7499,-73.9918,2,23,7,2,3,4,0
5619,40.7326,-73.9936,3,3,2,0,0,1,0
5620,40.7248,-73.9783,1,21,2,0,5,1,0
5621,40.7743,-73.9871,3,7,7,2,4,7,0
5622,40.7472,-73.9966,1,19,7,2,6,4,0
5623,40.7536,-73.9874,2,17,7,2,3,7,0
5624,40.7387,-74.0065,2,0,2,0,5,4,0
5625,40.7342,-74.0031,2,17,2,0,6,4,0
5626,40.7402,-73.9921,2,17,2,2,3,4,0
5627,40.73,-73.9923,3,8,2,0,0,1,0
5628,40.7384,-73.9857,2,6,7,2,3,1,0
5629,40.7468,-73.99,1,17,7,2,6,4,0
5630,40.7144,-74.0101,1,22,2,0,4,3,0
5631,40.7385,-73.992,4,12,2,2,1,4,0
5632,40.7442,-73.9906,2,23,7,2,5,4,0
5633,40.7636,-73.9817,1,15,7,2,3,7,0
5634,40.7548,-73.9991,3,21,7,2,4,4,0
5635,40.7558,-73.9745,2,21,7,2,0,7,0
5636,40.7574,-73.9302,1,16,1,2,3,2,0
5637,40.7527,-73.9779,4,10,7,2,0,7,0
5638,40.702,-74.0113,2,15,2,0,2,3,0
5639,40.7536,-73.9807,3,8,7,2,0,7,0
5640,40.7528,-73.9793,1,12,7,2,3,7,0
5641,40.705,-73.9204,3,20,0,0,0,5,0
5642,40.7261,-73.993,3,8,2,0,3,1,0
5643,40.7282,-73.9908,2,12,2,0,5,1,0
5644,40.7236,-73.9999,2,17,2,0,0,3,0
5645,40.7465,-74.008,3,19,2,0,3,4,0
5646,40.6733,-73.9766,1,11,0,0,4,0,0
5648,40.7569,-73.985,3,7,7,2,1,7,0
5649,40.7448,-73.997,1,18,2,0,2,4,0
5650,40.7262,-73.9783,2,11,2,0,5,1,0
5652,40.7639,-73.9737,3,12,7,2,2,7,0
5653,40.7564,-73.9703,1,12,7,2,3,7,0
5654,40.7341,-73.9866,1,23,2,0,3,1,0
5655,40.7796,-73.9578,1,17,1,2,3,2,0
5656,40.7636,-73.9735,2,12,7,2,0,7,0
5657,40.7745,-73.9517,1,6,1,2,0,2,0
5658,40.7544,-73.9802,3,16,7,2,2,7,0
5659,40.7735,-73.9634,2,15,1,2,1,2,0
5660,40.7653,-73.9619,3,16,1,2,4,2,0
5661,40.7435,-74.0074,2,20,2,0,1,4,0
5662,40.7258,-73.9921,1,1,2,0,6,1,0
5663,40.7327,-73.9975,2,16,2,0,1,1,0
5664,40.7611,-73.999,3,15,7,2,5,4,0
5665,40.7162,-73.9916,2,0,2,0,5,1,0
5666,40.706,-73.9396,1,14,0,0,1,5,0
5667,40.6977,-73.9677,1,16,0,0,3,5,0
5668,40.7619,-73.9793,2,18,7,2,1,7,0
5669,40.7871,-73.9503,1,18,1,2,2,2,0
5670,40.7487,-73.9884,3,20,7,2,4,4,0
5671,40.7331,-74.0075,1,6,2,0,1,3,0
5672,40.7355,-73.9966,1,17,2,0,6,1,0
5674,40.762,-73.9725,1,16,7,2,4,7,0
5675,40.7271,-73.9932,1,15,2,0,3,1,0
5676,40.7608,-73.9909,1,6,7,2,5,7,0
5677,40.7232,-73.9565,2,12,0,0,6,5,0
5678,40.759,-73.9763,3,9,7,2,1,7,0
5679,40.6651,-73.9866,1,7,0,0,4,0,0
5680,40.7636,-73.9712,1,17,7,2,1,7,0
5681,40.7052,-74.0103,1,21,2,0,1,3,0
5682,40.7537,-73.9949,1,18,7,2,3,4,0
5683,40.787,-73.9732,3,16,1,2,1,6,0
5684,40.7481,-73.9745,1,0,7,2,0,7,0
5685,40.7619,-73.9826,3,20,7,2,1,7,0
5688,40.7567,-73.9745,1,16,7,2,2,7,0
5690,40.7587,-73.9728,1,18,7,2,3,7,0
5691,40.745,-73.9841,1,7,7,2,0,4,0
5692,40.7572,-73.9717,2,15,7,2,1,7,0
5694,40.7561,-73.9871,1,7,7,2,2,7,0
5695,40.7389,-73.9994,1,18,2,0,3,4,0
5696,40.8118,-73.9387,2,20,1,2,1,6,0
5697,40.6537,-73.9785,2,21,0,0,5,0,0
5698,40.7202,-74.0105,0,20,2,0,0,3,0
5699,40.7642,-73.9789,2,22,7,2,5,7,0
5700,40.6881,-74.0001,1,17,0,0,1,0,0
5701,40.6763,-73.984,2,22,0,0,6,0,0
5702,40.7343,-74.007,1,21,2,0,3,3,0
5703,40.7622,-73.9718,0,20,7,2,3,7,0
5704,40.736,-73.9979,1,21,2,0,1,4,0
5705,40.7336,-73.9898,3,16,2,0,2,1,0
5706,40.71,-73.957,3,13,0,0,2,5,0
5707,40.6636,-73.9897,2,23,0,0,4,0,0
5708,40.7121,-73.9662,3,17,0,0,3,5,0
5709,40.7451,-73.9828,1,13,7,2,1,4,0
5710,40.7649,-73.9649,3,15,7,2,4,2,0
5711,40.7366,-74.0082,3,19,2,0,0,4,0
5712,40.7197,-74.0008,3,20,2,0,4,3,0
5713,40.7486,-73.9947,1,14,7,2,3,4,0
5714,40.7516,-73.9901,2,14,7,2,2,4,0
5715,40.75,-73.9834,2,21,7,2,1,7,0
5716,40.7655,-73.9821,1,20,7,2,6,7,0
5717,40.7134,-73.9639,1,7,0,0,4,5,0
5719,40.7203,-73.9633,3,6,0,0,4,5,0
5720,40.7549,-73.9843,1,21,7,2,1,7,0
5721,40.7496,-73.9917,3,17,7,2,6,4,0
5722,40.7354,-73.9882,1,15,2,0,1,1,0
5723,40.7622,-73.9788,2,18,7,2,0,7,0
5724,40.7505,-73.9944,3,23,7,2,5,4,0
5725,40.7641,-73.9763,1,19,7,2,3,7,0
5727,40.7342,-73.989,1,12,2,0,1,1,0
5729,40.6743,-73.9812,1,16,0,0,2,0,0
5730,40.7656,-73.9699,3,23,7,2,6,7,0
5731,40.7607,-73.9707,1,17,7,2,2,7,0
5732,40.7486,-73.9871,1,15,7,2,2,4,0
5733,40.7498,-73.9763,2,0,7,2,0,7,0
5734,40.7757,-73.9539,2,9,1,2,2,2,0
5735,40.7279,-74.0021,1,0,2,0,5,3,0
5736,40.7343,-74.0027,1,0,2,0,5,4,0
5737,40.7179,-74.0034,1,8,2,0,4,3,0
5738,40.8082,-73.9579,2,11,1,2,4,6,0
5740,40.7657,-73.9762,1,4,7,2,4,7,0
5741,40.7201,-73.9887,3,14,2,0,3,1,0
5742,40.7141,-74.0145,1,20,2,0,1,3,0
5743,40.7639,-73.9887,2,0,7,2,2,7,0
5744,40.7455,-73.9923,1,22,7,2,3,4,0
5745,40.6921,-73.922,3,22,0,0,2,5,0
5746,40.7239,-73.9919,3,8,2,0,3,1,0
5747,40.7288,-74.0081,2,14,2,0,2,3,0
5748,40.7311,-74.0084,1,12,2,0,1,3,0
5749,40.7074,-74.0072,1,13,2,0,6,3,0
5750,40.7492,-73.9765,1,21,7,2,5,7,0
5751,40.7829,-73.9558,1,18,1,2,4,2,0
5752,40.7481,-74.0051,1,9,2,0,4,4,0
5753,40.7046,-74.0116,3,17,2,0,3,3,0
5754,40.7265,-74.0056,1,16,2,0,0,3,0
5755,40.8304,-73.9233,3,16,1,2,2,6,0
5756,40.699,-73.9931,3,9,2,0,0,0,0
5757,40.7595,-73.9855,2,21,7,2,5,7,0
5758,40.7402,-73.9866,2,18,7,2,5,4,0
5759,40.7107,-73.9672,3,6,0,0,0,5,0
5760,40.7468,-73.9728,0,17,7,2,3,7,0
5761,40.7027,-74.0142,2,15,2,0,1,3,0
5762,40.7123,-74.009,2,2,2,0,6,3,0
5763,40.7264,-74.0022,1,23,2,0,4,3,0
5764,40.7543,-73.9702,2,22,7,2,4,7,0
5766,40.7449,-73.9762,3,8,7,2,3,7,0
5767,40.7442,-73.9542,2,19,7,0,4,2,0
5768,40.7395,-74.0015,2,21,2,0,1,4,0
5769,40.7404,-73.9889,1,4,2,2,1,4,0
5770,40.7503,-73.9946,1,14,7,2,0,4,0
5771,40.7575,-73.9782,3,17,7,2,1,7,0
5772,40.7574,-73.9762,1,18,7,2,4,7,0
5773,40.7388,-73.9899,1,22,2,2,5,4,0
5774,40.7028,-74.0116,2,8,2,0,0,3,0
5775,40.7704,-73.948,2,12,1,2,6,2,0
5776,40.7548,-73.9993,2,15,7,2,2,4,0
5777,40.769,-73.9854,2,18,7,2,2,7,0
5778,40.7614,-73.9868,3,11,7,2,2,7,0
5779,40.7577,-73.9792,3,19,7,2,0,7,0
5780,40.7448,-73.9856,3,18,7,2,1,4,0
5781,40.7686,-73.9499,1,19,1,2,1,2,0
5782,40.7137,-73.9885,1,11,2,0,5,1,0
5783,40.7428,-73.9946,2,7,2,2,3,4,0
5784,40.7514,-73.9877,3,20,7,2,0,4,0
5785,40.7439,-73.9838,1,10,7,2,3,4,0
5786,40.7714,-73.9625,3,17,1,2,3,2,0
5787,40.7054,-74.0102,3,20,2,0,4,3,0
5789,40.6809,-73.9795,1,22,0,0,2,0,0
5790,40.7349,-73.9972,1,8,2,0,3,1,0
5791,40.7733,-73.9508,2,20,1,2,5,2,0
5792,40.7087,-74.0109,3,15,2,0,2,3,0
5793,40.7583,-73.9824,1,17,7,2,1,7,0
